object_name	size(bytes)	size(Gb)	md5
HG01676.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	3208672505	2.98830913845	63d2231146b471cc75b40bee65b2c160
HG01678.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	3874169061	3.60810110439	74e2072a254efad6ca7669662c4b7ed4
HG01679.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	3540616979	3.29745652061	ffd0776a9d4752104e1abc5314d15846
HG01680.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	4241795450	3.95047985949	346af8a0a512fc305a3efd757c7d9cbf
HG01682.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	3829074715	3.56610372197	c946c63fe98f1814565d3507f2d303e0
HG01684.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	3984609986	3.710957231	c084817fc6076364c93b40dbffa0c43e
HG01685.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	3454519755	3.21727223229	e2b013727c26ad210cb13eaef48628f3
HG01686.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	3935159006	3.66490241699	4dfc50680f735a14f5e5a78d9cf7b5bb
HG01694.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	3464623497	3.2266820753	1ee6b5b62ac05977d1183ec51ffb874e
HG01695.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	3997905477	3.72333962191	9d50f34075c9b57c203e02d8c944abdd
HG01697.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	1676251136	1.56113052368	08ef6efc11270355fa1ce26c7c6ee0c0
HG01699.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	2453751539	2.28523420077	d34b0633bf8a6f61bcbb56220b7fa8c3
HG01700.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	4052921361	3.77457715664	e15e6a528bc18bde4cc8e7e27c9069c9
HG01702.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	3987003259	3.71318614017	a7cc2580dda655254fc3160e5ac8d47f
HG01704.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	4421102824	4.11747286469	c2e39dcb7b612914d2312c5c500ae2ed-5
HG01705.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	4240849148	3.94959854707	6276ff415ae3f0d34c075502251fe8c2
HG01707.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	4119474948	3.83656001464	1edc7720a4724022631d5d3340c61346
HG01708.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	4148413100	3.86351076886	34d33967424e85fc6d708efae8c71e25
HG01709.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	4637127207	4.31866124924	a5597fcda7f5337ee73d13026c9c1a36-5
HG01710.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	4014270635	3.73858086299	4d97dd43ff124ce63d37c77bd6493b82
HG01746.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	4462444376	4.15597518533	2161d54d528295e9e3ed0d1ca1be748d-5
HG01747.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	4348518272	4.04987323284	bda1a657d81ab361ffb9cd936accb6b7-5
HG01756.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	11158524675	10.3921859292	479e1267bbe1ca7a15ccd5ff94b9c36b-11
HG01757.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	11244697501	10.4724406274	3853663d90352185442272f611df6c67-11
HG01761.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	10825441422	10.0819779765	b6bd353f214bf1ba0c64c478aaac5274-11
HG01762.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	11618956594	10.8209965695	29cdf17aa775a3781305a5f898ee4ca9-11
HG01765.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	2483147147	2.31261099409	d58d55ddab4b7b1d2021440bf9969832
HG01766.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	2813764567	2.6205224609	5bad7ffd7f13fd838b564953d8b5e761
HG01767.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	4817353949	4.48651048262	44d030e2c083dca989db7768354c369a-5
HG01768.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	2686683730	2.5021692086	293f4163658fcbb9983f8bba03fc2697
HG01770.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	2412058603	2.24640462827	0b329a74902b29336861711dc50663f9
HG01771.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	2190212670	2.03979450278	f5b0e18f004fc938c388b39665c75963
HG01773.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	2920785507	2.72019347828	fa1cc41eaa60709d2bcb2e1a3c345bfe
HG01775.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	1838716338	1.71243803389	e9635dce2f0fdf5e467c3cc19f7a6282
HG01776.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	1805311310	1.68132717721	741dc8e5480347bf3670aa229e9f3b64
HG01777.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	2220217974	2.06773911975	a67b726b6826e032eb7d90c66bed074e
HG01779.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	2735058770	2.5472219754	7056dba063e08115e176e6f2653e6e06
HG01781.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	2606535256	2.42752512544	80a0816481faf7e8679ff5e38896ade0
HG01783.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	2093768706	1.94997406192	ae6246b6939dc36e6fd2c19c4ab5850a
HG01784.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	2482958108	2.3124349378	0effbe9b88d640dc71a4b00ffbc5f424
HG01785.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	2327594120	2.1677409485	15236652265db5ed5b8c3bff1d9fc45e
HG01786.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	2263027289	2.10760840122	54a01b0082574ba3210cb8d7d63d719d
HG01789.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram	2758938129	2.56946136151	6449c7e37760791b0093681fa279cea3
HG01790.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram	2032524354	1.89293581434	06bb7aafb7e1d2fc5155463bc2175ac8
HG01791.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram	3675939355	3.42348530423	105b60a7117f5f4467eb20cd8e0124eb
HG01794.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3891683246	3.62441246025	571d60ecce2092cfbe0c169a96d59b03
HG01795.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	4111867170	3.82947471924	4b4fb0cf9e113ea910000470332e7cee
HG01796.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3879532460	3.61309615895	8921f8c436f71e22866a6e9f9f6f7d71
HG01797.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	1989779456	1.85312652588	13b222dd3fc6c46739f4dc63122a8ec9
HG01798.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3544516687	3.3010884067	7bb5fc7a6d82492ef1aaad08316061b9
HG01799.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3804715589	3.54341751803	be6f29269734eda32a332b60a8150c73
HG01800.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3456378932	3.2190037258	968cfa62e2efbc2320bec6c1719b5652
HG01801.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	4212431816	3.92313284427	fe2926b18991dc21a94ea22fa58ef611
HG01802.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3596028893	3.34906288702	f1125786aef8458e70de64a0f98a8831
HG01804.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	4150664553	3.86560759787	e5f753a698d2c078c3aaad148073ce5a
HG01805.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3740260895	3.48338940646	56c36c94941bba8e8b7f0263b71b1b28
HG01806.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	4042141037	3.76453719754	9450de60d8c34150eed1b860733ff9c6
HG01807.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3944794483	3.67387615424	b7bec031f4d849f6025fef238a64a47d
HG01808.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3587311097	3.3409438068	cb4bed0add658527ef616baeddb31b00
HG01809.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3873512815	3.60748992767	e753dc403f6954834b1b27f50fbe8b0b
HG01810.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3714646511	3.45953415241	edd41532ec250caaa4e1fae71cc93df0
HG01811.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3295703730	3.06936328299	f0d14cd41520f5c91c5e67de66d16285
HG01812.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3023791653	2.81612542737	9d2bc57ddcecd8d73db026e0307d2cf4
HG01813.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3792825631	3.53234413173	4e36fc9b1470b4c318871217a99291f2
HG01815.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	4035852371	3.75868042093	1ba134ebcb65c4ec02461e3c27f19a53
HG01816.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	4197653079	3.90936907288	1febd74b0534e3a793311ddf86dad0da
HG01817.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3747146433	3.48980206344	c51778d6b830604a1d50a7052e92d622
HG01840.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3881615400	3.615036048	2e817625ae2dc83e26e0ed4bf12ec213
HG01841.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3702378925	3.44810907263	1399613b2f30888606e72adb1373fceb
HG01842.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3671595522	3.4194397945	cf7d8a7ac2f158217f51231e774b8a4a
HG01843.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3912436872	3.64374078065	b0f21f70d0bdc261003e0386c23a7be4
HG01844.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3992432991	3.71824297216	57c33d082a1c5815d276d297cdf26f28
HG01845.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3547755495	3.30410478171	65e9d916fd41bb8acf095afb066adffe
HG01846.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	4356724787	4.05751614552	35d736eef2c4bff32df928989ef511dc-5
HG01847.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3161179960	2.94407825917	b45174df1dbfbd4b1de1104297485805
HG01848.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	4046690287	3.76877401676	6cabd251cd68fd71a823c348a58ac930
HG01849.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3819739026	3.55740918405	0d2767b40fe81a0b03208ba77ffe414e
HG01850.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3953280273	3.68177916203	ee93891d0adc656263f4bf060a5a8c16
HG01851.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3373130789	3.14147285093	3096585e6e94c4a0407a0c754a9da226
HG01852.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3959831740	3.68788069114	3fc2d0dab26da80554a9ba1fb92d7ac1
HG01853.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3894630548	3.62715734914	f9ea27be4a47108fe0609c0d0cc828de
HG01855.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	4272441515	3.97902123164	e70f191876df05bd1bae8cbba992145f
HG01857.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	4098924511	3.81742092874	8b1b8d26c9711f20fd7f447192c92f37
HG01858.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3728957254	3.47286207043	d6c8fbab969c77870b52beb0a4240d83
HG01859.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	4005776809	3.73067037109	5dc9341764e7802755d05b0496bf3ad6
HG01860.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3334937307	3.10590239894	7ad8dc80f98eacfbba268bef744e8620
HG01861.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3692756636	3.43914761767	87c2b57fe41274bfdcaa21a4e1e21ae7
HG01862.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3531462245	3.28893051017	11c60590ccf8881cd37ac9efec7519b0
HG01863.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3779817058	3.52022895403	0c16415202afe69d8c9bc2986bad5018
HG01864.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3939676458	3.66910962202	d53f67c75db5271c86c913e2578bd6ef
HG01865.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	4139389986	3.8551073391	21e4e708d6362cbabaed4f0833c7f22d
HG01866.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3724009533	3.46825414617	fe45a0ccc2245ae2979ad302e5159807
HG01867.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3617399773	3.36896607	9a0063a3fbd78b345ab0165a07a7601a
HG01868.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3638127658	3.38827041723	f1706f43ae37fd2e9325922102a1c09e
HG01869.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3902196398	3.63420359604	197837d85f8b4e9471297406997404a2
HG01870.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	1675657216	1.56057739258	39090d4a259858aad338e1050af3dbb2
HG01871.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	10812497200	10.0699227303	bf9f4d9dc4dc24c9ebb8d764fe9b6164-11
HG01872.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	11843043803	11.0296940459	45382a19ce3043d575080010dd3055d1-12
HG01873.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	2868150272	2.6711730957	b6b229c77bba2a8a27039c08bdb577f6
HG01874.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	11362267882	10.5819365773	6444eb4a91ef4044e55d2d2e08271236-11
HG01878.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	11330272132	10.5521382131	08251bf4b412983997db422c631f7066-11
HG01879.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	6611021194	6.15699327923	4a43609a77978277465044481407cd46-7
HG01880.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	3474876469	3.23623089958	96272d9ea843f3040ea828b8e7578a01
HG01882.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	3717292755	3.46199865919	d4f188870c233d2cd4ae166f5e534caf
HG01883.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	3796580941	3.53584153671	8c1e7b2f7d639850766241fab69d9f22
HG01885.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	3886690511	3.61976261344	a77196aa6bf459085418241c7fca774c
HG01886.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2328158208	2.16826629639	66073395b7c30d4208820b19158a7802
HG01889.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2598821023	2.42034068611	11ee9104055d9af0c20f02c2010acf28
HG01890.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2579647289	2.40248375479	f20377988cdd84ae66b648473ff3ba49
HG01892.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	4082211905	3.80185610149	4617ea1a71a33f996690e500e1dd0378
HG01893.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	4004319331	3.72931298893	0c83e0617a1a20ec7c78281a94915d67
HG01894.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2571138722	2.39455953427	d25495281807d0a214174a6b18429891
HG01896.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	3772810146	3.51370325871	016908334f205abe05e62da24ad5b4e5
HG01912.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2812073279	2.61894732621	7591fed8d6a81f61e539936ae36419f3
HG01914.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	3350373897	3.12027884368	e23aa9598274e4bccece05c22ac0b0d5
HG01915.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	4111189400	3.82884349674	876d50943053d95ede11d55a9ed9c175
HG01917.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	4015596977	3.73981611524	cea639c06742830bf3c1dee9466e341b
HG01918.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3961846321	3.6897569159	abbd4787667be7ec2e97ba7701411f3a
HG01920.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	4021916482	3.7457016129	aa3f36385110d168c0e033fd1a1d6065
HG01921.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	4008459876	3.73316917196	b447117f7325aa5056de93e701138952
HG01923.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3734582544	3.47810102999	72d20464b7d61a7d1a2f9f325e3ec8b8
HG01924.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	2965753779	2.76207344513	76671f3b26426f68daa0985edb95e0cf
HG01926.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	4210687294	3.92150813155	8414909a9f0d0e462e42baadc66ea7ac
HG01927.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3714968692	3.45983420685	756257dbde9391e0c3794a37170d7a87
HG01932.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3757549209	3.49949040357	c6ce19bb8e0127f685a7edd4b9fa2edf
HG01933.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3765451348	3.50684984401	c6cae62f24e95b360f5a267f8e538a0d
HG01935.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	4018599419	3.74261235725	2829954f0fdd041c2307b83ca768520b
HG01936.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3201354095	2.98149333801	0f665f697bf40e7af9cde09e4ab99152
HG01938.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3667758064	3.41586588323	87d38b2864305514be96fe9a7fd048df
HG01939.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	4113614619	3.83110215794	05e93882119172c42d5490ee18f49e62
HG01941.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3745495120	3.48826415837	e6c155daef9d9371109335a53c8846c6
HG01942.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3537131607	3.29421051499	ee728da01e7209cc61a4a2c517e40293
HG01944.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3806947455	3.54549610522	61caebb2800011d29fbb2562fdf757af
HG01945.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3940914990	3.67026309483	929f0983cdb676032bccd609de3fc77a
HG01947.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3391157735	3.15826175269	2227700db6ccc2da39674efec91f84fc
HG01948.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3440381588	3.2041050382	5a8e24c364ca2a23f3aa5a04a795358c
HG01950.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3466421703	3.22835678514	755432caa3ea7ce7a5b55ba9cf1cbe14
HG01951.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3661852863	3.41036623623	16bcadba21afc3c9e562007838d6add0
HG01953.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	2216968192	2.06471252441	053333d2e5cc458102e01d26395de9a5
HG01954.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	10445781247	9.72839188483	235d33f243d17d36697b67e640b33eac-10
HG01956.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	3556564935	3.31230921205	3a06723cc8d14aeb6344a9efbff1d9aa
HG01958.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	3606452638	3.35877075605	963fd3ec3655d1b17b74098e316142a9
HG01961.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	2291269847	2.13391133305	9a2bc0c4e6643ef51bf324f3f83e7af2
HG01965.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3317215965	3.08939811308	870207213be229bed1e52e7c092aec84
HG01967.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	10776496199	10.0363941854	fcf50b1f3e8722dab324a439b4030928-11
HG01968.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	1625927680	1.51426315308	dc245a2ecf6d0a42b9f709ea4462686f
HG01970.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	11802814068	10.9922271855	07dc1e819651f5fe0c8163d62aa5fe13-11
HG01971.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	12023608690	11.1978582013	9272c50acbbc131e21e222a465fc7b09-12
HG01973.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	11471324794	10.6835037414	4cfb6a304589408466b70ec0d9c092db-11
HG01974.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	4974034944	4.63243103027	2bf598ee6c6be35448b6002089b4dc3d
HG01976.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	10504058448	9.7826667577	fbf7144a75cc6fc703f2d84d1e95a731-10
HG01977.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	10094574422	9.40130504034	6bf5c71d2cbe504ca519e5fcbd61e84e-10
HG01979.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	1520575651	1.41614643019	1a264530420a91293359e207715bbd72
HG01980.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	2200737897	2.04959688429	f394c6fc5b9515adbaf351ffbacf4fbc
HG01982.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3878732617	3.61235124711	931715b1fc9362567b0ec47f18247b6a
HG01983.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3084231551	2.87241446879	cb500fe7fac7a0b6168b87f17eab22fe
HG01985.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	3783513979	3.52367198002	9719b77634b64b34b9795adcb62d8282
HG01986.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	3445295598	3.20868156664	20b324d728444f2fcbaf94022b45369d
HG01988.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2926865032	2.72585547715	041fa1035474fa46c17cebd2f67a0565
HG01989.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2540441514	2.36597053148	c7ca17035943536d880177bff3602a68
HG01990.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	4009809088	3.73442572355	5ed189b4d6f42eefbf174d40e9c736dd
HG01991.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	1749117279	1.62899240758	c67779e1d6243c8d44170cfc6398ad7a
HG01992.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	1603828980	1.4936821349	623a280fd84d79ec44a411468fcf3f35
HG01995.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	2157992264	2.00978691131	44e36136c4dbcc69a9b267e52ffa4548
HG01997.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	1665519292	1.5511357151	fd7e64b4596b8b94776d8129cf96b412
HG02002.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	1963158212	1.82833356038	49c5ef3db5e59cde7111b94e78c71a5c
HG02003.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	2518546855	2.34557954129	6a252b2214c290ce864d684cd73f8bbc
HG02006.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3981314272	3.70788785815	78021ab426873d8a07123ae55f17b6ed
HG02008.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	2187021776	2.03682275116	01ac2bde404e2f29c6cb4869290fea87
HG02009.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	1747423823	1.62741525378	7a0fbe93c9993ed22a31979e669595c2
HG02010.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2601792057	2.42310767714	49532af8aebd1c9fa78fd06e3f5cc910
HG02012.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	4687180323	4.3652768461	78d2d45c346337bb24bfd024c8b742f5-5
HG02013.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	3236877864	3.01457742602	493e5284aab100404d5597605802751d
HG02014.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	11153871780	10.3878525831	4812290b30aa37aad5c01664cd3162f6-11
HG02016.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	2415025387	2.24916766118	428078187892773e252082d709979e63
HG02017.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3081479551	2.86985146906	fa9b5f5c920294f0d7b15cc938ad32be
HG02019.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	2719081137	2.5323416451	148ed023288456eab4219ca8dfd6cfc8
HG02020.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	2323616325	2.16403633822	9c9bf62a32cca00a608a49e1d13fda69
HG02023.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3626303887	3.37725867238	c395f1daf7b0836772af56a2d291f8e0
HG02024.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	4390371742	4.08885231428	f776f65de92e90d15916a88b9b151193-5
HG02025.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	8064600400	7.51074440777	27ba6620eb3b0f721955d9413a775409-8
HG02026.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	7475613890	6.96220797487	54e6df152a3be2b29bdfd06d87e6517e-7
HG02028.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3250536825	3.02729832474	4fe885c654c885894ba3bd942816c086
HG02029.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3575066754	3.32954037376	b4f0fff236ff0b0e5235d3484a31dfce
HG02031.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3381200500	3.14898835495	07ef3ddf743ad13b98021d39802d7dee
HG02032.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3121345685	2.90697969962	76ec22d88c721b2adc122a510fdd5392
HG02035.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	2044646425	1.90422537271	127ec59d3b1b279a0af4e5b37605bf61
HG02040.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	2455592718	2.28694893233	1ff32e5cf65f5306c65169044b4fc1d9
HG02046.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	2453736692	2.28522037342	7540c33d24b224d780a01a0b1100ab04
HG02047.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	2390875518	2.22667634301	67c6d02a64cf9dc5e1046f34f093f774
HG02048.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	11849696416	11.0358897746	5a37c87c41853804b8a21f372b57ea60-12
HG02049.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	11585926827	10.7902352018	673785486e1985440908f88f5843d3ca-11
HG02050.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3332363243	3.10350511502	60548639cc3c917db6291469dc9ab7c3
HG02051.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	3521230905	3.27940183226	1c3e1ac9e5c979fcd952737cc8848d72
HG02052.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2556424845	2.38085616846	67c1494b13f385f1efbaf6df0b663f29
HG02053.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	4716380287	4.39247143175	2e7c6cb3f02e38c3a70202b70da49e8d-5
HG02054.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2719800470	2.53301157616	06ab672c30d8a20654d1460e903851e4
HG02057.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	13077034520	12.1789374575	0666dbb118c607d15d1636d49fd00c12-13
HG02058.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	10244218279	9.54067174252	41d7e0f91d88acfc1f0352da8503148b-10
HG02060.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3888568837	3.62151194084	d79169c04e6cd519eadcd9e7bf5cb610
HG02061.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3993660956	3.71938660368	3545174b2b77bcc2abb27a8b89757c4b
HG02064.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3686772819	3.43357475381	8e94ff6103b34f804810a62f55b03abc
