object_name	size(bytes)	size(Gb)	md5
HG01815.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	4035852371	3.75868042093	1ba134ebcb65c4ec02461e3c27f19a53
HG01816.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	4197653079	3.90936907288	065d541d9369e1d917bfcdd7c17e535f-41
HG01817.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3747146433	3.48980206344	c51778d6b830604a1d50a7052e92d622
HG01840.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3881615400	3.615036048	22e58cb4e474233e86c1f0dfc0db24fd-38
HG01841.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3702378925	3.44810907263	1399613b2f30888606e72adb1373fceb
HG01842.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3671595522	3.4194397945	cf7d8a7ac2f158217f51231e774b8a4a
HG01843.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3912436872	3.64374078065	b0f21f70d0bdc261003e0386c23a7be4
HG01845.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3547755495	3.30410478171	5a8baef2afe23e275ba5cf94f1a4b18e-34
HG01850.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3953280273	3.68177916203	5495737ae6ba832878ff5136915034e9-38
HG01851.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3373130789	3.14147285093	a294f13e180233a5b62353f4d0c5783c-33
HG01863.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3779817058	3.52022895403	cdb6e49518489f12ffb97bf0bc7751e3-37
HG01867.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3617399773	3.36896607	e7c83b27f571cc2dd9b025f345bb0de7-35
HG01878.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	11330272132	10.5521382131	ab0c9f9e1d2339865f4b22055b79daec-109
HG01880.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	3474876469	3.23623089958	0f8473ff298c375759698b3846ede2cf-34
HG01885.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	3886690511	3.61976261344	22724a618c386cb5f4e242f01d83cb71-38
HG01890.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2579647289	2.40248375479	1c69b6c57ae5fafc830cdcbba23a5011-25
HG01896.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	3772810146	3.51370325871	09871747828b06321df15b3ae6978ec6-36
HG01914.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	3350373897	3.12027884368	828f247cfa7aa4cc9cbe3e508c6c308c-32
HG01917.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	4015596977	3.73981611524	fbf62a244fd7e0df168f82c8e27eca81-39
HG01918.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3961846321	3.6897569159	85bf8266eb1f3c379b2f5e54fb450f16-38
HG01921.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	4008459876	3.73316917196	57300524ed9007edb0a210d552a1981f-39
HG01927.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3714968692	3.45983420685	43120bb627c326e0ab51413c4510d0dc-36
HG01933.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3765451348	3.50684984401	cbbac66500379ce37aa1ee8e9fbc2e95-36
HG01939.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	4113614619	3.83110215794	f4dc82d7a2f56462a3c66d2193352b96-40
HG01941.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3745495120	3.48826415837	013a6d13353079a09301d079c532c97d-36
HG01942.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3537131607	3.29421051499	e20554f9a556c8d1e3a9f53769aa858c-34
HG01945.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3940914990	3.67026309483	632cbf700d25605a61d8033ab406bbca-38
HG01947.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3391157735	3.15826175269	c5ec3ecc3125a69da8657e918fc39d1f-33
HG01953.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	11513792263	10.723054654	b39feff786bf2e2790d698493cb9d5f3-110
HG01958.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	3606452638	3.35877075605	cef980deba335b457afb76b04665e5e3-35
HG01961.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	2291269847	2.13391133305	ef3037c569b1adb4ba72c5824f1cc95a-22
HG01965.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3317215965	3.08939811308	d92e73e5315b129b8707519497486eec-32
HG01971.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	12023608690	11.1978582013	fed674e31619a210e999cb2abda36b84-115
HG01976.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	10504058448	9.7826667577	db90f22644fbcf4c94485c3bb4ae7bc6-101
HG01992.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	1603828980	1.4936821349	72d97254419751abeb4ce8882611402e-16
HG02002.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	1963158212	1.82833356038	6799c77678d45607362386e72a7512f4-19
HG02010.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2601792057	2.42310767714	004f696e6205c82d6bd33a03e164f6fa-25
HG02014.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	11153871780	10.3878525831	d8ffa69de5c8949f04dbe6a8b4508279-107
HG02019.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	2719081137	2.5323416451	f87cae483b8d5118219c61c92ca166a2-26
HG02029.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3575066754	3.32954037376	93ef72125d64e8089ea01408c4ae22e0-35
HG02031.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3381200500	3.14898835495	71f9afdc4cf585475c22819185686fc0-33
HG02050.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3332363243	3.10350511502	d5235f5b36a1e91e5226820776bb14e2-32
HG02052.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2556424845	2.38085616846	3b58d7ab9e2003972030df9f08306340-25
HG02057.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	13077034520	12.1789374575	1337176ed452e5fcf22405306c832d4c-125
HG02058.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	10244218279	9.54067174252	d060066a499592dc4cb47b2e834d7e40-98
HG02067.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3653298199	3.40239908453	2e52cf94ed87fba8a90d7c9a81b99e81-35
HG02073.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	9833246035	9.15792401414	65706872586d7abf8367d34d86568346-94
HG02075.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	2547136273	2.37220551167	1e0097e070c582eaeed76463fc9aafad-25
HG02079.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	2554657062	2.37920979224	40b071a79707b9a163645464f7c66b32-25
HG02082.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	2675439838	2.49169751815	f06749eb3bd528bb04429a45c25bdb77-26
HG02084.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	2221945392	2.06934790313	05b3a10f485ce57a73a1da2d49864272-22
HG02085.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3335479456	3.10640731454	176256d81661aac429f03b85e37eab8d-32
HG02087.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	2697812065	2.5125332782	9b3682405f721a0ba987be92bd311c94-26
HG02095.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2491847182	2.32071353309	4d48b726f38e9a84077adb3f6eb0ceeb-24
HG02122.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	1992932476	1.85606300458	f445017a030e640ac375d226e46ee159-20
HG02130.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3335022806	3.10598202609	86e25b3a736ac94939301f7c28c49f46-32
HG02131.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	4406282004	4.10366990045	184315ea56848d9c6687edd0b3067530-43
HG02136.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3296608356	3.07020578161	23a7f80457ef820e25fca413881e2c24-32
HG02137.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3750631433	3.49304772262	8ca173d3d5fd7471899dafdfba0461f6-36
HG02138.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	2790160947	2.59853987675	1d34c99097ea29f7637367e138ba3026-27
HG02140.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	2365885646	2.20340271108	548303e2bb04a228ad5f1bd7b5994aa5-23
HG02142.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	3926615204	3.65694538131	95ed2f4117c1140af2f8088bdfe64ef0-38
HG02144.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2412059356	2.24640532956	55a22bb56804bd6e77e81f7c4b84ac0e-24
HG02153.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	1445397080	1.34613092989	c86a9c53684441d9d0bd76d8708d9124-14
HG02154.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	2582095585	2.40476390813	4c4ab6f9123af9822424eefbd2bcd9c7-25
HG02165.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	1445961729	1.34665680025	96937492b9173f9880ef0313809b8a5d-14
HG02166.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	2637389296	2.45626018941	7fc663b0bbbe0f4fb2b91b622361261b-26
HG02170.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	2308338652	2.14980789647	2a1467ecc3824546bd8c8b3e61ab2e60
HG02173.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	1885097233	1.75563360844	b84d24baf211f8e34c89de7700bff21c
HG02178.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	2307102163	2.14865632635	39a316b50af6d27ad6f377cd566f8715
HG02179.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3709871564	3.45508713648	0e097f88d746fec1b61773c4b0be921f-36
HG02180.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	1774270032	1.65241773427	6c8e530fa0ef2b36b33f725ce2298748
HG02182.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	2291898254	2.13449658267	6db0ebadb4e11d7a74722b209d9c0ac7-22
HG02184.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	1764234212	1.64307114854	1012b07f5d3d62b614dac27a73063c05
HG02186.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	1659041978	1.54510324635	90341a2ae03a6f4b38b924defebc550e-16
HG02187.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	1311159703	1.22111263033	193ef994dea986a16e9de7dc5f62ad10
HG02188.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	2015140352	1.87674570084	a49c593e4a733720e66faf6b59de7856
HG02190.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	2200418319	2.04929925408	324f2315c710b322563f3e73758fa51f
HG02215.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram	3864810017	3.59938481543	bb77b9086e8bac5ad2e281f71c955376
HG02218.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	1951440899	1.81742096227	79d1ccb121720510956d3a3f3a4cdbb3-19
HG02219.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	2692352592	2.50744874775	f694bf0bedfcc3ba0c54de0d76cd8320
HG02220.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	1726203641	1.60765241925	970fb6a15c68dcf8c221a3812e3d1022
HG02221.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	2141797030	1.99470392428	9846747f2585fe386c347df9e9c1f375
HG02223.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	2256938666	2.10193792917	a8b3950579b50f12ffde7b8b0e7cdff0
HG02224.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	2685299065	2.50087963883	1f88c71dbc603e538c9b4c5f4d866622-26
HG02230.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	2523390981	2.35009098519	40fb06fbc8be9bcfad8deea8a76e1d54-25
HG02231.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	2535555200	2.36141979694	e5cd7f93181f370dda989431ba1e11ab-25
HG02232.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	4181103041	3.89395564888	9db3cb6bff0b850fd3df139687bd6560
HG02233.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	3780770756	3.52111715451	d544018af139346020644d872080d7dd
HG02235.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	1854717059	1.72733986657	482cda77dc5addbc44c7f2f49329eaa4
HG02238.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	3440171848	3.2039097026	4c9a56f813ff88d636007efcdc384b34
HG02239.alt_bwamem_GRCh38DH.20150826.IBS.exome.cram	4308840339	4.01292027812	6e3cc63ba665c3b66808b58860be6478-42
HG02250.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3672198716	3.42000156268	2021cc2c8aa971bfb4b07184fb070cd7-36
HG02252.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	4962374478	4.62157137506	0df3f811527bac93adbe033342d49cec-48
HG02255.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	1926512383	1.79420447256	b9ae5e5d7adc849576c79268f11a887a-19
HG02256.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	1862354094	1.73445240967	4ab222eec8d5f448cada8d5fe32fd2ad-18
HG02260.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3436455272	3.20044837147	6106a9df25b9b46c5f70c12bbdb5138e-33
HG02277.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	2287902494	2.13077524118	7266022592191deba8c227b5301a1648-22
HG02278.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	1853273038	1.72599501722	36a86d68079e6f7564a836d8f25e7bfe-18
HG02281.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2061742787	1.92014760058	90c09411e4afe5aee19899fd59daa930-20
HG02282.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	1335279585	1.24357602093	4698991d6e9053211ec75bdb4c65b53f-13
HG02291.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3918660627	3.64953710418	42f2380db049705ff8cfadd239af07a0-38
HG02292.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	5032314184	4.68670780212	4d006a763148cf25b4573c0bb042622f-48
HG02298.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	3641768409	3.39166113082	6d0311a4bd67b8a9191f82134d340104-35
HG02299.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	6751118151	6.28746873792	ce8ef7cd78daaf64b60ee74d98847442-65
HG02315.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2304434697	2.14617205504	68842bc356b761059ce2698f94bad32a-22
HG02322.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2413085958	2.24736142717	f9dd074fe6cf2355a4e3b8f121f873b7-24
HG02323.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2259855428	2.10465437546	a42245d2787dc85448b3d687463583bd-22
HG02334.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2527386183	2.353811807	66c54794ec7c9af5c92f6dbd191fb907-25
HG02339.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2467089672	2.29765630513	4a1fdfe04bd1dd911c75866e63906484-24
HG02343.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2512399902	2.33985474519	b7928fe8f9df3e4199870cc278c1f0f9-24
HG02347.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	1737399248	1.61807914078	74df3948fec0388d0a162f2a8d130e20-17
HG02375.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3954589092	3.68299809471	51c9fddaedbdcd3b399c668d08217307-38
HG02377.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3470399442	3.23206134327	1055bd4633738d2ba360fcece735d268-34
HG02381.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3822154472	3.55965874344	4f4365bbfa0fd404f6707a19e6c7badb-37
HG02382.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3729794117	3.47364145983	16f2b687019af392ea35a0c597023917-36
HG02389.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3466241116	3.22818860039	ad44738939f28861b9e577fd7055a165-34
HG02391.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	3722379717	3.46673626173	3e38ad48dcbac8ab31e48b2e029ed52c-36
HG02408.alt_bwamem_GRCh38DH.20150826.CDX.exome.cram	1852434251	1.72521383595	974c7e4dddaa9cb2a3bb6dc20f0a5c03-18
HG02419.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2300262084	2.14228600636	3928563f2c1e572c91921af8f917442e-22
HG02425.alt_bwamem_GRCh38DH.20150826.PEL.exome.cram	2085568574	1.94233709387	8f6d6173791ff8642807644d025b0ee7-20
HG02427.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2027311226	1.88808071055	bf3fee51756be6f4613d8222ca59003d-20
HG02436.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2537848841	2.36355591659	2c830255489a428c592bbfc762ee9ba0-25
HG02449.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	5897088552	5.49209169298	e1a9a920846949a91ecfcc8771446798-57
HG02462.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	3257600774	3.03387713991	245458983f74cd26f7ea4cb7efff616b-32
HG02471.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	6196138780	5.77060392126	8215cced2f9334d1a053b20924693611-60
HG02476.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2854267230	2.65824350528	b5c54acacf8077bf13e89a9317d8e090-28
HG02479.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	1685859538	1.57007904537	48f923fb5e134902cd137739ef847ed6-17
HG02493.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	4220846805	3.93096991349	9940af53a19cce822b86bf78aa25a636-41
HG02494.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	4783215735	4.45471679326	76b9b8d0220e934d43932b32499ba01e-46
HG02496.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	2997835830	2.79195218347	185667b16f5215bad00f7621bd779667-29
HG02502.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	1782189477	1.65979329217	24b0a4fa6410ad238fbdcf9e7772ad98-17
HG02521.alt_bwamem_GRCh38DH.20150826.KHV.exome.cram	2561416000	2.38550454378	22c5f5ef1ff27ca6e68bfaf165a2f458-25
HG02555.alt_bwamem_GRCh38DH.20150826.ACB.exome.cram	3631087081	3.38171336893	2a20fab78c6d9f9985bcb6faa5e1a13f-35
HG02568.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	7130435527	6.64073557314	e2caf0ad887e6702389d37602e3ce6c3-69
HG02570.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2997263356	2.79141902551	815b4001d47dd78b718fc2ae0f08d47d-29
HG02573.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2316209239	2.15713795181	5d0c7e0fd06ee83dbca769389f3b0e3e-23
HG02574.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2403851775	2.23876142409	2ec61462e0660a290eb27d717b07cdff-23
HG02583.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2446013279	2.27802738454	a2d485d8e97c8be7d7a104eab3dfe2f2-24
HG02585.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2557006450	2.38139783032	4f2d3c8b84fe56db32d24778838fc450-25
HG02589.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	24875598392	23.1672063395	bb70dbd2cbfa091b94206983468ef80e-238
HG02595.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	3038398642	2.82972924598	4927d06e1ecddc492009bd87fc4b3255-29
HG02604.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	2538760631	2.3644050872	5522b4e2c816ce89a86f81a96d5c4511-25
HG02610.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2730340864	2.54282808304	823d4a0082a8034bbaccd6fa47c8bbb4-27
HG02614.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	1936713026	1.80370456167	585851af2146785372dd313d048305c0-19
HG02624.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	3002401770	2.79620454647	ac042ce54addc1327132557e70932d05-29
HG02645.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2353513327	2.19188009109	02d1af3cb0fa4472cefa9f37aeb64ba9-23
HG02646.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2323542727	2.16396779474	d03b739260ee43e6bad7001f0fc884d5-23
HG02651.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	4724129269	4.39968823362	47f552d267bea897db4de0efdf07a383-46
HG02652.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	5066920317	4.718937275	07b249d972d08ab244e1d9ac9998e343-49
HG02654.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	2606062870	2.4270851817	f191f72a5a9f9c023500eec426f0587d-25
HG02655.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	2408736930	2.24331107922	fbf7019f88ecc9a7aa4da3081c2cc6e7
HG02657.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	2781862631	2.59081146773	5668711cdb87373b6bc69c04f64862e8-27
HG02658.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	2272590908	2.11651521549	3917e0e21cceec23ea03643eb9736629-22
HG02660.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	2199633221	2.04856807459	1ba7260bea591516abe82208df8f3e91
HG02661.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	2453819327	2.28529733326	a872013d99c9ddfd7a2eeb1693527cfa-24
HG02666.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2433357029	2.26624033321	85a8224dff67eda48fe7ec4b2da9c3d1
HG02667.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2212506435	2.0605571894	fec87adc05d1bb8dc9411100e399f101
HG02675.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2167846846	2.01896470599	ddbe73abc6a3c7bb1ecd58f28ab2725d
HG02676.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2374520141	2.21144421119	88e9aeec149f39d887a4ecfb8834ce50-23
HG02678.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2204341805	2.05295328517	0863a2badafce49baa262ef8fd6e5f98
HG02679.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2321074499	2.16166907828	fcc8e78f9408729dc7a693d295287993
HG02681.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	3145632123	2.92959820759	b17f11cf9d610b29258d8fd7cb86e075
HG02682.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	3549915490	3.30611643381	3e3f118667f49353fefa2250211f2133
HG02685.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	2604765989	2.42587736715	dcfd41a8cb6ed6b69c2c095c973967f4-25
HG02687.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	2432789199	2.26571150031	2692624c35f5faf7a803093e32cfbd1f
HG02688.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	2179632443	2.02994089853	a780e85ef55ffa942c997376841a3782-21
HG02690.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	3786833874	3.52676387317	ba35b8955df172fa9d901181cdeec111
HG02691.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	3830528852	3.56745799258	33f22900b74959c1503bb2e8be35080e
HG02694.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	2190791748	2.04033381119	dd344395f5c7e40d4fd505864f26f27f
HG02696.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	2251319873	2.09670502041	d379c8358edce03f18dbd059d4f8a713
HG02697.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	2340793099	2.1800334556	513eeffb16d844b0f6b8f77830241aed
HG02699.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	3356828359	3.12629002985	cccd65cb6cc93f75eda61936845c6ba1
HG02700.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	3953679257	3.68215074483	17d9bde10eb7afcf782d4ae37d2b9a51
HG02702.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2667072788	2.48390509561	e2d6b42729a9bb3ed0ccc3cc3d4bd3c3
HG02703.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2473865816	2.30396708101	8353996221ac92d069d8a14f267ec844
HG02715.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	3104458166	2.89125197195	31220f46bbd853699254ffb2b0409e38
HG02721.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2343480998	2.18253675662	0560bc3cf10920e3f03f0713f1480fb0-23
HG02722.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2424352862	2.25785454921	41f6cf10f9b274931844516a759137ac
HG02724.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	2717360003	2.53073871415	f91122aa773f9636bb8e148ac7158a09
HG02727.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	2486589814	2.31581722759	5ea793aec3fbee0e6fac405ddd30bc3b
HG02728.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	2504466705	2.33246637974	9a56304875bfd70493f2f1d086b96deb-24
HG02731.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	2312266161	2.15346567426	9f05821ee377e47b0f4327662d84e04c-23
HG02733.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	2414936687	2.24908505287	7896b45a543e1070a8be749eb991a1ed
HG02736.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	3746266603	3.4889826579	ef752da4a0e5cc25dc848ab6620c7565
HG02757.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2729892616	2.54241061956	3ed5d57ce49bbea0eba7df859251d3b4-27
HG02759.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2982673024	2.77783071995	9402afd824ca5760267e5f9d47c8ad7d-29
HG02760.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	3067268986	2.85661684908	27bf2bd09b35bd87af7de24f8fcc5a23-30
HG02771.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2667165162	2.4839911256	d6664d7ee5f03765258fe34659280ffd-26
HG02774.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	4734560977	4.40940351877	40f8375f0c60609e70f3e4ad40236237-46
HG02775.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	4564027246	4.25058160536	3f10d5fb31f5ea7a04fbb3807db1b134-44
HG02780.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	1673996428	1.55903066322	9c8b2aaffb7ef948ed996a9a9604fd26-16
HG02781.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	1392891131	1.29723095428	ed23ac2ee127924dc898278047602991-14
HG02783.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	2772861778	2.58242877014	fd871365dbc1647da01470cb94bc202f-27
HG02790.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	2475041548	2.30506206676	c7f0a9b3fa4ff5748a439c55ac59b2bf-24
HG02793.alt_bwamem_GRCh38DH.20150826.PJL.exome.cram	4300979000	4.00559883565	b31db70ada742d3b060c31f15c7eab6c-42
HG02807.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2735365916	2.5475080274	eccf724981aafce3443ed24130ed1549-27
HG02811.alt_bwamem_GRCh38DH.20150826.GWD.exome.cram	2672223911	2.48870245274	a52bf049dc50e261545c79a3b76293b2-26
